YEAR,MO,DY,TS,QV2M,PRECTOTCORR
2005,12,5,13.73,7.14,0.0
2005,12,6,14.68,9.09,0.0
2005,12,7,15.55,9.52,0.0
2005,12,8,16.02,9.95,0.0
2005,12,9,15.95,9.83,0.0
2005,12,10,16.12,9.89,0.0
2005,12,11,15.66,9.52,0.0
2005,12,12,14.96,8.85,0.0
2005,12,13,14.18,7.57,0.0
2005,12,14,13.98,7.87,0.0
2005,12,15,14.98,9.03,0.0
2005,12,16,15.34,9.28,0.0
2005,12,17,16.85,10.01,0.0
2005,12,18,16.68,9.52,0.0
2005,12,19,16.01,9.28,0.0
2005,12,20,16.33,9.64,0.0
2005,12,21,17.12,10.56,0.0
2005,12,22,17.4,11.11,1.02
2005,12,23,18.98,11.84,0.36
2005,12,24,18.69,11.66,0.0
2005,12,25,16.99,10.31,0.0
2005,12,26,15.3,8.06,0.0
2005,12,27,13.91,7.08,0.0
2005,12,28,13.63,7.63,0.0
2005,12,29,13.92,8.06,0.0
2005,12,30,14.26,8.36,0.0
2005,12,31,14.25,8.0,0.0
2006,1,1,13.98,7.81,0.0
2006,1,2,14.64,8.48,0.0
2006,1,3,14.58,8.61,0.0
2006,1,4,14.33,8.12,0.0
2006,1,5,13.98,7.69,0.0
2006,1,6,13.23,7.26,0.0
2006,1,7,13.66,7.02,0.0
2006,1,8,13.15,6.35,0.0
2006,1,9,12.15,5.8,0.0
2006,1,10,12.02,6.04,0.0
2006,1,11,11.78,5.55,0.0
2006,1,12,11.58,5.86,0.0
2006,1,13,12.34,6.29,0.0
2006,1,14,13.26,6.71,0.0
2006,1,15,13.47,7.26,0.0
2006,1,16,13.92,7.69,0.0
2006,1,17,14.44,7.87,0.0
2006,1,18,15.41,8.61,0.0
2006,1,19,16.3,9.03,0.0
2006,1,20,16.05,7.87,0.0
2006,1,21,15.65,7.39,0.0
2006,1,22,14.87,6.23,0.0
2006,1,23,14.31,6.23,0.0
2006,1,24,14.58,6.71,0.0
2006,1,25,13.58,5.49,0.0
2006,1,26,13.75,6.35,0.0
2006,1,27,15.14,7.2,0.0
2006,1,28,15.56,7.45,0.0
2006,1,29,15.02,6.04,0.0
2006,1,30,15.17,6.41,0.0
2006,1,31,16.76,7.93,0.0
2006,2,1,18.05,8.79,0.0
2006,2,2,18.19,8.61,0.0
2006,2,3,18.35,8.61,0.0
2006,2,4,17.72,8.18,0.0
2006,2,5,17.51,7.39,0.0
2006,2,6,18.04,8.73,0.0
2006,2,7,19.04,8.61,0.0
2006,2,8,19.29,8.48,0.0
2006,2,9,19.86,8.48,0.0
2006,2,10,20.21,8.67,0.0
2006,2,11,20.34,8.73,0.0
2006,2,12,20.57,8.54,0.0
2006,2,13,20.02,8.67,0.0
2006,2,14,20.8,8.73,0.0
2006,2,15,21.79,8.54,0.0
2006,2,16,22.74,8.61,0.0
2006,2,17,22.18,8.12,0.0
2006,2,18,23.27,9.16,0.04
2006,2,19,23.98,10.13,0.02
2006,2,20,24.87,11.6,0.0
2006,2,21,24.65,11.78,0.0
2006,2,22,24.46,10.62,0.18
2006,2,23,23.65,9.09,0.01
2006,2,24,24.17,8.85,0.0
2006,2,25,23.9,8.0,0.0
2006,2,26,24.02,7.2,0.0
2006,2,27,25.54,7.75,0.0
2006,2,28,25.83,8.06,0.0
2006,3,1,25.24,6.77,0.0
2006,3,2,25.07,7.32,0.03
2006,3,3,24.38,6.65,0.0
2006,3,4,24.48,6.71,0.01
2006,3,5,24.55,7.08,0.12
2006,3,6,25.94,9.16,0.0
2006,3,7,25.75,7.81,0.0
2006,3,8,27.0,8.36,0.0
2006,3,9,27.12,9.28,0.0
2006,3,10,28.15,9.77,0.85
2006,3,11,23.81,10.5,2.65
2006,3,12,24.76,10.74,0.5
2006,3,13,26.51,9.83,0.09
2006,3,14,27.51,9.7,0.04
2006,3,15,28.34,10.44,0.27
2006,3,16,26.75,11.9,0.05
2006,3,17,26.2,9.34,0.05
2006,3,18,24.22,5.49,0.0
2006,3,19,23.95,4.94,0.0
2006,3,20,24.76,5.07,0.0
2006,3,21,26.37,5.92,0.0
2006,3,22,27.9,7.39,0.15
2006,3,23,27.01,5.86,0.01
2006,3,24,27.05,5.74,0.0
2006,3,25,28.6,6.71,0.0
2006,3,26,30.13,7.2,0.0
2006,3,27,30.8,6.53,0.0
2006,3,28,29.39,5.43,0.0
2006,3,29,29.2,4.82,0.0
2006,3,30,30.29,6.1,0.0
2006,3,31,30.08,5.98,0.0
2006,4,1,30.33,9.09,2.65
2006,4,2,30.91,10.5,0.07
2006,4,3,31.12,12.76,3.66
2006,4,4,32.56,14.53,0.87
2006,4,5,32.41,14.1,1.82
2006,4,6,32.42,14.22,1.74
2006,4,7,32.58,13.06,1.41
2006,4,8,32.53,15.01,3.55
2006,4,9,32.23,15.93,3.41
2006,4,10,32.87,16.36,1.81
2006,4,11,33.59,13.61,0.63
2006,4,12,33.12,10.5,0.01
2006,4,13,33.76,14.22,1.58
2006,4,14,33.64,9.52,0.41
2006,4,15,32.75,6.23,0.88
2006,4,16,33.07,6.77,0.01
2006,4,17,31.62,11.9,0.56
2006,4,18,27.7,13.55,11.33
2006,4,19,28.42,12.94,6.35
2006,4,20,30.28,11.41,0.0
2006,4,21,31.36,11.29,6.61
2006,4,22,30.58,12.88,6.3
2006,4,23,31.17,13.67,11.79
2006,4,24,32.19,13.67,4.55
2006,4,25,33.47,13.43,1.0
2006,4,26,33.89,13.92,0.95
2006,4,27,33.61,14.83,1.74
2006,4,28,32.98,14.83,0.0
2006,4,29,33.73,12.76,0.0
2006,4,30,34.31,11.84,0.0
2006,5,1,35.42,14.4,0.03
2006,5,2,35.4,13.98,0.0
2006,5,3,35.5,15.14,0.01
2006,5,4,35.75,14.59,1.6
2006,5,5,33.09,16.6,9.8
2006,5,6,32.15,17.7,9.67
2006,5,7,30.63,17.76,8.09
2006,5,8,32.15,16.6,0.02
2006,5,9,32.87,16.91,1.14
2006,5,10,32.94,18.37,8.3
2006,5,11,31.12,19.17,13.81
2006,5,12,30.51,19.35,9.79
2006,5,13,30.65,18.74,9.9
2006,5,14,30.31,17.46,3.56
2006,5,15,31.12,16.05,1.05
2006,5,16,31.8,16.24,1.46
2006,5,17,34.01,15.14,0.0
2006,5,18,34.74,14.65,0.01
2006,5,19,33.96,14.89,0.89
2006,5,20,33.06,16.3,0.85
2006,5,21,34.07,15.99,1.56
2006,5,22,34.01,16.54,11.29
2006,5,23,33.72,17.33,1.57
2006,5,24,33.3,17.7,3.57
2006,5,25,33.75,17.94,4.72
2006,5,26,31.44,19.96,11.08
2006,5,27,28.76,20.57,11.32
2006,5,28,29.78,19.59,13.39
2006,5,29,30.51,20.45,12.3
2006,5,30,31.71,21.18,9.75
2006,5,31,29.93,21.55,28.16
2006,6,1,29.59,21.61,26.89
2006,6,2,28.68,21.18,11.39
2006,6,3,28.08,20.94,7.84
2006,6,4,28.94,20.26,0.93
2006,6,5,28.05,20.39,6.5
2006,6,6,28.61,21.61,7.54
2006,6,7,28.71,21.91,8.57
2006,6,8,29.23,21.24,3.62
2006,6,9,29.57,20.63,6.49
2006,6,10,29.29,20.26,5.41
2006,6,11,31.26,21.0,0.6
2006,6,12,32.55,20.81,0.07
2006,6,13,31.15,21.79,2.3
2006,6,14,29.76,21.85,16.35
2006,6,15,30.01,21.48,5.72
2006,6,16,30.36,21.36,4.92
2006,6,17,29.72,21.42,3.25
2006,6,18,29.48,20.81,1.55
2006,6,19,31.05,20.39,0.31
2006,6,20,29.13,21.24,0.76
2006,6,21,29.31,19.1,3.93
2006,6,22,29.05,20.51,5.93
2006,6,23,28.17,21.36,6.34
2006,6,24,28.54,21.0,5.8
2006,6,25,28.69,20.51,2.06
2006,6,26,28.36,20.14,3.17
2006,6,27,28.76,21.24,11.14
2006,6,28,28.92,21.55,11.37
2006,6,29,29.39,21.48,8.79
2006,6,30,29.34,21.55,1.24
2006,7,1,30.52,22.46,3.57
2006,7,2,29.91,22.64,3.7
2006,7,3,30.1,21.67,2.96
2006,7,4,29.52,21.67,3.85
2006,7,5,30.4,21.42,0.83
2006,7,6,29.76,21.85,3.01
2006,7,7,30.17,22.52,21.25
2006,7,8,29.62,22.16,12.26
2006,7,9,29.56,22.28,24.23
2006,7,10,29.43,22.46,20.6
2006,7,11,28.91,21.73,7.71
2006,7,12,29.39,21.3,10.82
2006,7,13,29.3,22.64,11.84
2006,7,14,29.23,21.85,2.78
2006,7,15,29.14,21.85,2.06
2006,7,16,30.01,21.97,2.3
2006,7,17,29.36,21.42,0.55
2006,7,18,28.94,21.36,1.64
2006,7,19,29.12,21.79,5.01
2006,7,20,29.16,20.75,4.13
2006,7,21,28.86,20.63,6.47
2006,7,22,28.9,19.9,6.06
2006,7,23,28.68,20.39,6.61
2006,7,24,30.08,21.24,3.3
2006,7,25,29.83,22.09,5.0
2006,7,26,28.35,21.42,5.56
2006,7,27,28.89,20.87,10.89
2006,7,28,28.91,20.94,10.01
2006,7,29,28.23,20.94,7.28
2006,7,30,28.83,21.3,1.44
2006,7,31,29.08,21.18,0.42
2006,8,1,29.82,21.79,5.85
2006,8,2,28.57,20.14,4.59
2006,8,3,27.51,20.14,1.95
2006,8,4,27.4,19.59,4.11
2006,8,5,27.65,19.04,3.57
2006,8,6,28.4,19.65,8.19
2006,8,7,29.24,20.45,6.3
2006,8,8,29.05,20.63,5.44
2006,8,9,30.03,20.63,5.43
2006,8,10,28.44,21.3,26.53
2006,8,11,28.9,21.79,4.53
2006,8,12,29.59,21.48,2.04
2006,8,13,28.28,21.36,1.85
2006,8,14,28.89,21.36,11.51
2006,8,15,28.11,21.61,10.39
2006,8,16,29.15,20.69,0.91
2006,8,17,27.53,20.81,4.09
2006,8,18,28.23,21.36,10.43
2006,8,19,28.78,21.42,20.74
2006,8,20,29.01,21.18,3.15
2006,8,21,28.41,21.18,5.77
2006,8,22,28.74,21.0,4.03
2006,8,23,28.66,20.69,5.27
2006,8,24,29.15,21.55,3.39
2006,8,25,28.14,21.24,1.74
2006,8,26,29.17,21.3,3.32
2006,8,27,29.64,21.48,3.93
2006,8,28,28.34,21.48,3.59
2006,8,29,28.24,20.87,4.32
2006,8,30,27.23,20.45,3.71
2006,8,31,27.54,20.14,1.36
2006,9,1,29.37,19.96,0.05
2006,9,2,28.76,20.14,8.03
2006,9,3,27.8,20.14,13.51
2006,9,4,27.89,19.41,1.62
2006,9,5,28.3,19.53,0.55
2006,9,6,28.83,20.02,0.08
2006,9,7,29.32,20.81,4.71
2006,9,8,28.77,20.87,8.31
2006,9,9,28.56,20.69,4.98
2006,9,10,27.85,20.39,6.67
2006,9,11,26.52,19.53,6.5
2006,9,12,26.74,20.39,6.43
2006,9,13,27.54,20.32,1.55
2006,9,14,28.39,19.96,0.31
2006,9,15,28.18,20.08,0.34
2006,9,16,27.44,20.08,3.48
2006,9,17,28.05,19.78,3.29
2006,9,18,28.98,19.59,1.82
2006,9,19,27.92,20.57,1.5
2006,9,20,26.58,19.47,8.0
2006,9,21,25.93,19.9,33.69
2006,9,22,26.4,20.39,46.18
2006,9,23,26.44,20.81,37.43
2006,9,24,26.34,20.26,23.4
2006,9,25,26.19,19.65,6.69
2006,9,26,27.76,19.41,0.64
2006,9,27,28.52,19.65,0.01
2006,9,28,28.3,20.57,1.84
2006,9,29,27.63,20.32,3.68
2006,9,30,26.98,19.17,1.88
2006,10,1,26.71,19.41,1.23
2006,10,2,28.15,19.65,0.75
2006,10,3,29.01,19.84,0.56
2006,10,4,28.15,20.63,2.43
2006,10,5,27.89,18.86,3.89
2006,10,6,27.25,17.4,2.61
2006,10,7,27.41,17.88,0.33
2006,10,8,27.27,18.37,0.01
2006,10,9,27.43,18.01,0.01
2006,10,10,27.49,17.09,0.01
2006,10,11,27.87,17.7,2.31
2006,10,12,27.66,18.37,4.57
2006,10,13,27.89,18.31,0.53
2006,10,14,27.73,17.88,0.22
2006,10,15,27.39,17.7,0.12
2006,10,16,26.93,17.03,0.01
2006,10,17,27.1,17.09,0.66
2006,10,18,25.81,17.52,0.33
2006,10,19,25.01,16.42,1.35
2006,10,20,25.38,15.93,10.51
2006,10,21,24.94,16.05,6.99
2006,10,22,24.83,15.62,0.01
2006,10,23,24.85,15.38,0.0
2006,10,24,24.23,14.83,0.0
2006,10,25,23.85,14.59,0.0
2006,10,26,23.55,14.47,0.0
2006,10,27,23.21,13.85,0.0
2006,10,28,22.53,12.82,0.0
2006,10,29,23.76,14.04,0.0
2006,10,30,24.03,14.28,0.0
2006,10,31,22.89,13.0,0.0
2006,11,1,22.4,12.7,0.15
2006,11,2,23.16,13.98,0.02
2006,11,3,23.83,14.1,0.0
2006,11,4,23.77,13.98,0.0
2006,11,5,23.78,14.65,0.0
2006,11,6,23.47,14.16,0.0
2006,11,7,22.56,13.98,0.0
2006,11,8,21.85,13.85,0.0
2006,11,9,22.33,14.1,0.35
2006,11,10,22.31,14.28,0.88
2006,11,11,22.25,13.85,1.49
2006,11,12,22.82,13.49,0.0
2006,11,13,22.89,13.43,0.0
2006,11,14,23.21,13.31,0.0
2006,11,15,22.75,12.82,0.0
2006,11,16,22.3,12.27,0.0
2006,11,17,22.0,11.9,0.0
2006,11,18,21.51,11.23,0.0
2006,11,19,21.15,10.74,0.0
2006,11,20,21.23,10.86,0.01
2006,11,21,20.32,10.19,0.07
2006,11,22,19.55,9.7,0.0
2006,11,23,19.73,9.28,0.0
2006,11,24,20.83,10.31,0.0
2006,11,25,21.33,10.74,0.0
2006,11,26,20.37,9.52,0.05
2006,11,27,17.83,7.02,0.0
2006,11,28,16.44,6.53,0.0
2006,11,29,16.46,7.02,0.0
2006,11,30,16.85,8.0,0.0
2006,12,1,16.05,6.96,0.0
2006,12,2,15.6,6.65,0.0
2006,12,3,15.39,7.08,0.0
2006,12,4,17.18,8.91,0.0
2006,12,5,17.88,9.09,0.0
2006,12,6,18.65,8.73,0.0
2006,12,7,19.21,9.03,0.0
2006,12,8,19.84,9.52,0.0
2006,12,9,20.37,9.83,0.0
2006,12,10,19.88,9.95,0.0
2006,12,11,20.14,10.25,1.01
2006,12,12,20.38,11.29,1.67
2006,12,13,17.2,7.32,0.0
2006,12,14,16.01,6.96,0.0
2006,12,15,16.29,7.51,0.0
2006,12,16,18.72,9.58,0.0
2006,12,17,18.92,9.09,0.0
2006,12,18,19.84,8.91,0.0
2006,12,19,20.37,9.89,0.0
2006,12,20,20.88,10.44,0.0
2006,12,21,21.34,10.8,0.0
2006,12,22,20.78,10.01,0.0
2006,12,23,20.26,9.64,0.0
2006,12,24,18.3,7.75,0.0
2006,12,25,16.62,6.59,0.0
2006,12,26,16.24,6.29,0.0
2006,12,27,16.75,6.59,0.0
2006,12,28,17.43,6.96,0.0
2006,12,29,16.64,8.0,0.0
2006,12,30,16.18,7.02,0.0
2006,12,31,15.48,6.1,0.0
2007,1,1,14.74,5.62,0.0
2007,1,2,14.86,5.74,0.0
2007,1,3,13.59,5.25,0.0
2007,1,4,12.92,5.07,0.0
2007,1,5,13.69,6.41,0.0
2007,1,6,15.35,7.2,0.0
2007,1,7,14.62,6.16,0.0
2007,1,8,14.77,5.49,0.0
2007,1,9,15.01,5.62,0.0
2007,1,10,15.01,4.94,0.0
2007,1,11,15.19,5.0,0.0
2007,1,12,16.26,6.23,0.0
2007,1,13,16.52,6.04,0.0
2007,1,14,14.24,4.27,0.0
2007,1,15,13.93,3.97,0.0
2007,1,16,14.9,4.76,0.04
2007,1,17,15.47,5.07,0.0
2007,1,18,14.68,5.07,0.0
2007,1,19,14.51,4.88,0.0
2007,1,20,14.83,4.94,0.0
2007,1,21,15.69,5.49,0.0
2007,1,22,16.14,5.0,0.0
2007,1,23,15.65,5.43,0.0
2007,1,24,15.88,6.53,0.0
2007,1,25,16.29,5.49,0.0
2007,1,26,16.88,5.37,0.0
2007,1,27,18.16,6.47,0.0
2007,1,28,19.9,7.75,0.0
2007,1,29,19.44,7.93,0.0
2007,1,30,20.91,8.18,0.0
2007,1,31,21.78,8.0,0.0
2007,2,1,21.22,7.63,0.0
2007,2,2,21.38,8.61,0.0
2007,2,3,21.91,8.36,0.01
2007,2,4,23.01,8.24,0.21
2007,2,5,22.8,8.91,0.32
2007,2,6,21.89,8.85,0.0
2007,2,7,21.87,10.13,4.91
2007,2,8,22.16,11.05,3.19
2007,2,9,21.92,9.95,0.44
2007,2,10,22.16,8.85,0.0
2007,2,11,23.3,8.48,1.58
2007,2,12,22.26,10.13,3.95
2007,2,13,19.85,10.8,3.04
2007,2,14,17.34,9.89,10.29
2007,2,15,18.08,7.02,0.01
2007,2,16,18.65,6.59,0.0
2007,2,17,19.7,7.39,0.0
2007,2,18,20.6,7.2,0.0
2007,2,19,19.86,5.92,0.0
2007,2,20,19.73,6.04,0.0
2007,2,21,19.83,5.86,0.0
2007,2,22,20.64,6.59,0.0
2007,2,23,21.21,6.96,0.0
2007,2,24,22.9,7.45,0.0
2007,2,25,23.55,7.75,0.03
2007,2,26,22.94,8.42,0.98
2007,2,27,23.62,8.54,0.65
2007,2,28,24.6,8.48,0.0
2007,3,1,24.33,9.58,5.73
2007,3,2,22.58,11.84,4.36
2007,3,3,22.4,8.06,0.0
2007,3,4,21.98,6.35,0.0
2007,3,5,22.11,6.23,0.0
2007,3,6,22.28,5.55,0.0
2007,3,7,21.93,5.19,0.0
2007,3,8,22.03,4.46,0.0
2007,3,9,22.88,4.82,0.0
2007,3,10,24.62,6.59,0.27
2007,3,11,27.23,9.34,0.0
2007,3,12,28.4,9.22,1.92
2007,3,13,26.73,10.25,3.33
2007,3,14,26.19,10.31,0.46
2007,3,15,26.43,10.31,0.09
2007,3,16,23.46,4.94,0.0
2007,3,17,24.7,5.55,0.0
2007,3,18,25.32,5.55,0.0
2007,3,19,26.42,6.41,0.0
2007,3,20,27.12,6.65,0.0
2007,3,21,28.34,7.45,0.0
2007,3,22,30.48,8.91,0.0
2007,3,23,31.1,9.64,0.0
2007,3,24,30.65,7.81,0.0
2007,3,25,29.23,5.8,0.0
2007,3,26,28.55,5.37,0.0
2007,3,27,28.83,4.94,0.0
2007,3,28,29.55,7.02,0.0
2007,3,29,30.73,7.93,0.0
2007,3,30,31.62,7.63,0.0
2007,3,31,31.93,8.61,0.0
2007,4,1,32.87,9.95,0.0
2007,4,2,33.14,7.02,0.0
2007,4,3,32.62,5.8,0.0
2007,4,4,32.54,6.53,0.0
2007,4,5,32.23,7.45,0.16
2007,4,6,31.66,11.17,4.93
2007,4,7,32.31,10.8,0.66
2007,4,8,32.79,12.27,1.48
2007,4,9,34.23,11.78,0.05
2007,4,10,33.67,11.9,0.94
2007,4,11,33.31,12.33,0.07
2007,4,12,32.11,13.92,1.16
2007,4,13,30.5,14.34,0.15
2007,4,14,30.9,14.28,0.0
2007,4,15,31.78,14.4,0.0
2007,4,16,34.33,13.0,0.01
2007,4,17,34.25,12.7,0.01
2007,4,18,33.62,13.61,6.1
2007,4,19,33.53,13.49,1.52
2007,4,20,30.97,15.75,14.73
2007,4,21,32.51,14.95,1.76
2007,4,22,33.82,14.89,2.05
2007,4,23,33.74,11.9,0.51
2007,4,24,34.2,14.47,0.19
2007,4,25,34.44,12.76,0.09
2007,4,26,35.11,13.67,0.63
2007,4,27,34.63,14.1,0.69
2007,4,28,33.8,14.16,0.44
2007,4,29,34.52,13.79,0.06
2007,4,30,34.65,13.06,3.81
2007,5,1,35.25,12.88,1.29
2007,5,2,34.86,12.82,1.76
2007,5,3,35.99,12.63,0.49
2007,5,4,36.67,13.98,0.03
2007,5,5,38.33,13.55,0.03
2007,5,6,35.51,15.99,14.18
2007,5,7,34.08,16.17,0.41
2007,5,8,33.68,15.38,1.77
2007,5,9,33.06,16.66,5.9
2007,5,10,34.21,16.6,1.97
2007,5,11,34.58,16.91,5.61
2007,5,12,32.42,18.19,14.68
2007,5,13,33.9,16.11,0.03
2007,5,14,32.53,15.38,1.53
2007,5,15,31.83,14.71,0.12
2007,5,16,33.9,14.89,0.06
2007,5,17,34.77,16.6,0.99
2007,5,18,32.5,17.94,5.85
2007,5,19,32.66,18.25,6.9
2007,5,20,33.56,17.7,3.79
2007,5,21,32.68,17.64,6.37
2007,5,22,34.0,16.97,1.54
2007,5,23,33.66,16.85,0.0
2007,5,24,35.17,17.33,2.64
2007,5,25,34.9,17.03,2.68
2007,5,26,34.16,17.15,2.24
2007,5,27,33.73,17.7,2.01
2007,5,28,32.48,18.8,3.05
2007,5,29,35.15,16.48,0.0
2007,5,30,36.22,15.32,0.0
2007,5,31,36.89,14.16,0.01
2007,6,1,37.82,14.71,0.58
2007,6,2,37.19,16.97,1.17
2007,6,3,35.84,17.94,2.92
2007,6,4,33.03,19.59,12.13
2007,6,5,30.48,20.14,16.48
2007,6,6,32.2,18.98,2.77
2007,6,7,34.5,18.37,4.08
2007,6,8,33.48,20.32,8.5
2007,6,9,30.62,21.12,39.48
2007,6,10,28.6,22.22,40.7
2007,6,11,28.5,22.4,9.6
2007,6,12,29.26,21.73,8.5
2007,6,13,29.18,22.16,9.42
2007,6,14,30.45,20.08,3.72
2007,6,15,28.65,21.61,21.3
2007,6,16,28.89,21.61,43.16
2007,6,17,29.23,21.79,29.87
2007,6,18,30.4,21.3,3.98
2007,6,19,29.64,21.67,5.7
2007,6,20,29.71,21.3,6.79
2007,6,21,29.19,20.69,12.98
2007,6,22,28.55,22.03,7.94
2007,6,23,28.56,21.97,6.66
2007,6,24,28.47,20.87,1.34
2007,6,25,29.48,21.36,1.81
2007,6,26,30.42,21.67,0.47
2007,6,27,30.78,21.48,0.63
2007,6,28,28.87,21.79,2.04
2007,6,29,28.23,21.67,1.33
2007,6,30,28.39,21.91,4.28
2007,7,1,30.11,21.48,2.85
2007,7,2,30.37,21.3,6.59
2007,7,3,29.99,21.73,6.11
2007,7,4,29.06,22.03,20.61
2007,7,5,29.32,22.89,21.07
2007,7,6,29.49,22.22,12.62
2007,7,7,28.34,21.61,14.62
2007,7,8,29.74,21.36,3.46
2007,7,9,30.33,21.36,1.86
2007,7,10,29.68,21.12,3.31
2007,7,11,30.23,21.12,0.64
2007,7,12,30.76,21.61,0.37
2007,7,13,31.15,22.28,5.29
2007,7,14,30.4,22.71,8.4
2007,7,15,29.9,22.22,19.91
2007,7,16,28.94,22.64,23.71
2007,7,17,28.75,22.89,14.52
2007,7,18,29.13,22.22,12.37
2007,7,19,28.87,22.83,25.37
2007,7,20,28.24,22.16,31.65
2007,7,21,27.12,21.18,28.12
2007,7,22,26.84,20.87,50.83
2007,7,23,27.72,20.45,13.73
2007,7,24,27.09,20.32,18.33
2007,7,25,26.8,20.69,17.68
2007,7,26,26.49,20.57,21.55
2007,7,27,26.85,20.63,25.82
2007,7,28,27.58,20.94,24.34
2007,7,29,27.57,20.63,14.85
2007,7,30,28.17,21.06,2.59
2007,7,31,27.43,21.18,16.47
2007,8,1,27.22,21.12,39.68
2007,8,2,28.76,20.32,12.65
2007,8,3,29.4,21.36,4.84
2007,8,4,29.94,21.3,0.06
2007,8,5,29.39,22.34,0.16
2007,8,6,29.11,22.58,0.69
2007,8,7,29.26,22.22,2.75
2007,8,8,29.28,22.16,7.33
2007,8,9,30.44,22.03,3.48
2007,8,10,31.11,22.71,3.61
2007,8,11,30.92,22.77,7.04
2007,8,12,29.35,23.07,14.23
2007,8,13,29.21,22.71,14.09
2007,8,14,27.94,22.58,13.54
2007,8,15,28.31,21.3,14.61
2007,8,16,28.21,21.48,8.86
2007,8,17,28.51,21.18,11.02
2007,8,18,28.38,21.79,4.24
2007,8,19,27.52,20.94,0.94
2007,8,20,27.78,20.57,1.24
2007,8,21,28.86,20.39,1.03
2007,8,22,28.44,20.45,1.46
2007,8,23,27.83,20.81,0.05
2007,8,24,27.58,20.39,15.54
2007,8,25,28.35,20.69,20.01
2007,8,26,28.34,20.94,9.85
2007,8,27,26.98,20.75,9.48
2007,8,28,28.41,21.12,0.23
2007,8,29,27.64,21.24,0.4
2007,8,30,28.37,21.12,0.6
2007,8,31,28.82,20.94,0.97
2007,9,1,27.87,21.0,1.37
2007,9,2,28.29,21.42,0.58
2007,9,3,28.73,21.48,0.71
2007,9,4,27.92,21.67,10.49
2007,9,5,27.31,21.73,24.19
2007,9,6,26.97,21.24,35.31
2007,9,7,26.84,21.12,22.36
2007,9,8,26.95,21.24,20.64
2007,9,9,27.83,21.0,4.51
2007,9,10,27.48,21.0,1.58
2007,9,11,27.94,20.63,3.84
2007,9,12,28.95,20.94,8.5
2007,9,13,28.15,21.18,4.85
2007,9,14,27.12,20.94,2.82
2007,9,15,27.45,20.81,2.68
2007,9,16,27.81,21.12,6.73
2007,9,17,27.87,20.81,3.1
2007,9,18,28.02,20.45,0.3
2007,9,19,28.24,20.45,0.4
2007,9,20,28.67,20.57,0.19
2007,9,21,27.71,20.75,0.6
2007,9,22,26.44,19.17,4.35
2007,9,23,25.13,18.74,36.05
2007,9,24,25.65,19.47,21.48
2007,9,25,25.97,19.71,14.62
2007,9,26,26.81,19.41,1.78
2007,9,27,27.28,19.78,1.24
2007,9,28,27.44,20.02,3.72
2007,9,29,27.48,20.39,4.63
2007,9,30,27.95,19.71,0.22
2007,10,1,28.46,19.41,0.48
2007,10,2,28.58,20.02,1.13
2007,10,3,27.67,19.96,0.21
2007,10,4,27.69,19.41,0.02
2007,10,5,28.26,19.59,0.03
2007,10,6,28.12,20.2,0.28
2007,10,7,27.37,20.87,5.32
2007,10,8,26.08,20.32,24.69
2007,10,9,23.74,17.15,24.5
2007,10,10,25.84,17.76,6.58
2007,10,11,25.33,15.26,0.0
2007,10,12,25.84,16.3,0.0
2007,10,13,26.28,17.46,0.64
2007,10,14,26.93,18.68,4.63
2007,10,15,25.94,18.98,3.98
2007,10,16,25.44,18.31,4.92
2007,10,17,25.88,18.07,13.26
2007,10,18,26.3,17.4,26.11
2007,10,19,24.83,16.3,1.58
2007,10,20,23.01,14.22,0.04
2007,10,21,23.51,14.34,0.0
2007,10,22,23.33,13.49,0.0
2007,10,23,22.78,13.67,0.0
2007,10,24,22.46,14.47,0.0
2007,10,25,22.15,14.1,0.0
2007,10,26,22.96,14.47,0.03
2007,10,27,22.83,14.34,0.0
2007,10,28,23.35,14.65,0.0
2007,10,29,23.49,15.14,0.0
2007,10,30,23.22,14.95,0.0
2007,10,31,23.05,15.01,0.05
2007,11,1,23.94,15.75,3.63
2007,11,2,23.3,14.71,0.34
2007,11,3,23.65,14.77,0.06
2007,11,4,23.54,14.77,0.0
2007,11,5,23.25,14.77,0.0
2007,11,6,23.7,15.01,0.0
2007,11,7,24.05,15.14,0.0
2007,11,8,23.89,15.38,0.0
2007,11,9,23.65,14.77,0.0
2007,11,10,22.82,14.47,0.0
2007,11,11,22.6,14.28,0.0
2007,11,12,21.37,13.18,0.0
2007,11,13,20.63,12.63,0.0
2007,11,14,21.62,13.24,0.69
2007,11,15,21.66,14.16,6.35
2007,11,16,20.38,12.88,8.44
2007,11,17,21.47,13.43,0.0
2007,11,18,20.58,12.82,0.0
2007,11,19,19.68,11.41,0.0
2007,11,20,19.57,11.41,0.0
2007,11,21,18.83,10.74,0.0
2007,11,22,19.26,11.29,0.0
2007,11,23,19.86,12.15,0.0
2007,11,24,19.83,12.02,0.0
2007,11,25,19.12,11.23,0.0
2007,11,26,18.58,10.62,0.0
2007,11,27,18.44,10.5,0.0
2007,11,28,18.14,10.25,0.0
2007,11,29,18.3,10.56,0.0
2007,11,30,19.72,11.47,0.0
2007,12,1,18.96,10.56,0.0
2007,12,2,18.33,10.56,0.0
2007,12,3,16.82,9.34,0.0
2007,12,4,16.44,9.22,0.0
2007,12,5,17.12,10.13,0.0
2007,12,6,17.07,10.19,0.0
2007,12,7,16.69,10.01,0.0
2007,12,8,15.94,8.97,0.0
2007,12,9,14.7,7.93,0.0
